location, country, time, temp, pressure, humidity, visibility, wind speed, wind degree, clouds, date
Olomouc,CZ,1652373229,23.58,1017.0,71.0,10000.0,3.14,325.0,10.0,Thu May 12 18:33:49 CEST 2022
Ostrava,CZ,1652373221,23.22,1016.0,49.0,10000.0,3.09,10.0,0.0,Thu May 12 18:33:49 CEST 2022
Pardubice,CZ,1652372960,24.31,1016.0,42.0,10000.0,5.66,270.0,0.0,Thu May 12 18:33:49 CEST 2022
Kladno,CZ,1652373856,22.14,1016.0,43.0,10000.0,5.66,280.0,0.0,Thu May 12 18:44:16 CEST 2022
Mladá Boleslav,CZ,1652373856,22.56,1017.0,61.0,10000.0,3.8,344.0,91.0,Thu May 12 18:44:16 CEST 2022
Olomouc,CZ,1652373842,19.68,1017.0,71.0,10000.0,3.14,325.0,10.0,Thu May 12 18:44:17 CEST 2022
Ostrava,CZ,1652373857,22.22,1016.0,56.0,10000.0,4.63,30.0,0.0,Thu May 12 18:44:17 CEST 2022
Pardubice,CZ,1652373623,24.79,1016.0,36.0,10000.0,5.66,270.0,0.0,Thu May 12 18:44:17 CEST 2022
Kladno,CZ,1652373900,22.14,1016.0,43.0,10000.0,5.66,280.0,0.0,Thu May 12 18:46:09 CEST 2022
Mladá Boleslav,CZ,1652373969,22.56,1017.0,61.0,10000.0,3.8,344.0,91.0,Thu May 12 18:46:09 CEST 2022
Olomouc,CZ,1652373969,19.68,1017.0,71.0,10000.0,3.14,325.0,10.0,Thu May 12 18:46:09 CEST 2022
Ostrava,CZ,1652373899,22.22,1016.0,56.0,10000.0,4.63,30.0,0.0,Thu May 12 18:46:09 CEST 2022
Pardubice,CZ,1652373970,24.03,1016.0,38.0,10000.0,4.63,280.0,0.0,Thu May 12 18:46:09 CEST 2022
Kladno,CZ,1652377139,21.95,1016.0,43.0,10000.0,4.63,280.0,0.0,Thu May 12 19:40:15 CEST 2022
Mladá Boleslav,CZ,1652377209,21.36,1017.0,66.0,10000.0,3.47,350.0,83.0,Thu May 12 19:40:15 CEST 2022
Olomouc,CZ,1652377216,17.2,1017.0,77.0,10000.0,2.1,328.0,10.0,Thu May 12 19:40:15 CEST 2022
Ostrava,CZ,1652377093,21.22,1016.0,52.0,10000.0,5.66,10.0,0.0,Thu May 12 19:40:16 CEST 2022
Pardubice,CZ,1652377216,23.03,1015.0,40.0,10000.0,2.57,310.0,0.0,Thu May 12 19:40:16 CEST 2022
Kladno,CZ,1652377800,20.29,1016.0,49.0,10000.0,4.12,270.0,0.0,Thu May 12 19:51:15 CEST 2022
Mladá Boleslav,CZ,1652377875,21.36,1017.0,66.0,10000.0,3.47,350.0,83.0,Thu May 12 19:51:15 CEST 2022
Olomouc,CZ,1652377646,17.2,1017.0,77.0,10000.0,2.1,328.0,10.0,Thu May 12 19:51:15 CEST 2022
Ostrava,CZ,1652377806,20.22,1016.0,52.0,10000.0,5.14,10.0,0.0,Thu May 12 19:51:15 CEST 2022
Pardubice,CZ,1652377875,22.97,1016.0,40.0,10000.0,1.54,310.0,0.0,Thu May 12 19:51:15 CEST 2022
Kladno,CZ,1652378339,20.29,1016.0,49.0,10000.0,4.12,270.0,0.0,Thu May 12 20:02:14 CEST 2022
Mladá Boleslav,CZ,1652378470,17.52,1017.0,66.0,10000.0,3.47,350.0,83.0,Thu May 12 20:02:15 CEST 2022
Olomouc,CZ,1652378289,17.2,1017.0,77.0,10000.0,2.1,328.0,10.0,Thu May 12 20:02:15 CEST 2022
Ostrava,CZ,1652378344,20.22,1016.0,52.0,10000.0,5.14,10.0,0.0,Thu May 12 20:02:15 CEST 2022
Pardubice,CZ,1652378295,22.97,1016.0,40.0,10000.0,1.54,310.0,0.0,Thu May 12 20:02:15 CEST 2022
Kladno,CZ,1652514300,16.16,1021.0,55.0,10000.0,5.66,250.0,0.0,Sat May 14 09:47:10 CEST 2022
Mladá Boleslav,CZ,1652514431,15.94,1020.0,59.0,10000.0,3.39,254.0,83.0,Sat May 14 09:47:10 CEST 2022
Olomouc,CZ,1652514211,16.04,1021.0,73.0,10000.0,2.91,311.0,79.0,Sat May 14 09:47:10 CEST 2022
Ostrava,CZ,1652514167,16.31,1021.0,51.0,10000.0,2.57,230.0,20.0,Sat May 14 09:47:11 CEST 2022
Pardubice,CZ,1652514417,16.06,1021.0,55.0,10000.0,2.24,300.0,0.0,Sat May 14 09:47:11 CEST 2022
Kladno,CZ,1652514369,16.24,1021.0,55.0,10000.0,5.66,250.0,0.0,Sat May 14 09:49:10 CEST 2022
Mladá Boleslav,CZ,1652514551,15.94,1020.0,59.0,10000.0,3.39,254.0,83.0,Sat May 14 09:49:10 CEST 2022
Olomouc,CZ,1652514551,16.49,1021.0,71.0,10000.0,2.91,311.0,79.0,Sat May 14 09:49:10 CEST 2022
Ostrava,CZ,1652514454,16.35,1021.0,51.0,10000.0,2.57,230.0,20.0,Sat May 14 09:49:10 CEST 2022
Pardubice,CZ,1652514299,16.06,1021.0,55.0,10000.0,2.24,300.0,0.0,Sat May 14 09:49:10 CEST 2022
Kladno,CZ,1652518720,17.55,1021.0,51.0,10000.0,4.12,260.0,20.0,Sat May 14 10:58:39 CEST 2022
Mladá Boleslav,CZ,1652518720,19.26,1020.0,55.0,10000.0,3.95,270.0,87.0,Sat May 14 10:58:39 CEST 2022
Olomouc,CZ,1652518720,18.81,1020.0,53.0,10000.0,3.85,310.0,68.0,Sat May 14 10:58:40 CEST 2022
Ostrava,CZ,1652518721,17.39,1021.0,55.0,10000.0,2.57,200.0,20.0,Sat May 14 10:58:40 CEST 2022
Pardubice,CZ,1652518721,17.82,1021.0,59.0,10000.0,3.6,240.0,40.0,Sat May 14 10:58:40 CEST 2022
Kladno,CZ,1652520435,18.14,1021.0,53.0,10000.0,4.63,250.0,20.0,Sat May 14 11:27:14 CEST 2022
Mladá Boleslav,CZ,1652520436,19.98,1020.0,55.0,10000.0,3.95,270.0,87.0,Sat May 14 11:27:15 CEST 2022
Olomouc,CZ,1652520436,18.88,1020.0,51.0,10000.0,3.85,310.0,68.0,Sat May 14 11:27:15 CEST 2022
Ostrava,CZ,1652520330,18.13,1020.0,48.0,10000.0,3.6,210.0,0.0,Sat May 14 11:27:15 CEST 2022
Pardubice,CZ,1652520436,19.11,1021.0,46.0,10000.0,4.12,240.0,0.0,Sat May 14 11:27:15 CEST 2022
Kladno,CZ,1652543864,21.21,1019.0,40.0,10000.0,4.12,330.0,0.0,Sat May 14 17:57:44 CEST 2022
Mladá Boleslav,CZ,1652543865,21.19,1019.0,54.0,10000.0,4.75,331.0,99.0,Sat May 14 17:57:45 CEST 2022
Olomouc,CZ,1652543865,21.34,1018.0,61.0,10000.0,4.61,302.0,100.0,Sat May 14 17:57:45 CEST 2022
Ostrava,CZ,1652543865,21.07,1018.0,37.0,10000.0,5.66,260.0,0.0,Sat May 14 17:57:45 CEST 2022
Pardubice,CZ,1652543865,22.02,1018.0,34.0,10000.0,5.81,290.0,0.0,Sat May 14 17:57:45 CEST 2022
Olomouc,CZ,1652785567,15.31,1017.0,93.0,10000.0,2.86,345.0,100.0,Tue May 17 13:08:10 CEST 2022
Olomouc,CZ,1652786293,15.7,1017.0,93.0,10000.0,2.86,345.0,100.0,Tue May 17 13:18:13 CEST 2022
Olomouc,CZ,1652786922,15.67,1017.0,93.0,10000.0,2.86,345.0,100.0,Tue May 17 13:28:42 CEST 2022
Olomouc,CZ,1652787470,15.9,1018.0,91.0,10000.0,2.68,22.0,100.0,Tue May 17 13:39:41 CEST 2022
Olomouc,CZ,1652788241,16.39,1018.0,99.0,10000.0,2.68,22.0,100.0,Tue May 17 13:50:41 CEST 2022
Olomouc,CZ,1652788744,16.39,1018.0,99.0,10000.0,2.68,22.0,100.0,Tue May 17 14:01:42 CEST 2022
Olomouc,CZ,1652789451,15.69,1018.0,99.0,10000.0,2.68,22.0,100.0,Tue May 17 14:10:51 CEST 2022
Olomouc,CZ,1652789920,15.51,1018.0,99.0,10000.0,2.68,19.0,100.0,Tue May 17 14:21:05 CEST 2022
Olomouc,CZ,1652790710,15.24,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 14:31:51 CEST 2022
Olomouc,CZ,1652791093,15.26,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 14:42:13 CEST 2022
Olomouc,CZ,1652791682,15.01,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 14:52:31 CEST 2022
Olomouc,CZ,1652792420,14.64,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 15:02:54 CEST 2022
Olomouc,CZ,1652792767,14.44,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 15:10:30 CEST 2022
Olomouc,CZ,1652793687,14.94,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 15:21:27 CEST 2022
Olomouc,CZ,1652794178,14.66,1018.0,99.0,10000.0,2.67,29.0,100.0,Tue May 17 15:32:28 CEST 2022
Olomouc,CZ,1652794778,14.89,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 15:43:17 CEST 2022
Olomouc,CZ,1652795606,14.87,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 15:53:26 CEST 2022
Olomouc,CZ,1652796266,14.6,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 16:04:26 CEST 2022
Olomouc,CZ,1652796579,14.78,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 16:10:26 CEST 2022
Olomouc,CZ,1652797230,14.75,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 16:20:30 CEST 2022
Olomouc,CZ,1652797632,14.73,1018.0,99.0,10000.0,2.7,358.0,100.0,Tue May 17 16:30:44 CEST 2022
Olomouc,CZ,1652798340,14.98,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 16:40:58 CEST 2022
Olomouc,CZ,1652798863,15.11,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 16:51:18 CEST 2022
Olomouc,CZ,1652799705,15.12,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 17:01:45 CEST 2022
Olomouc,CZ,1652800329,15.15,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 17:12:10 CEST 2022
Olomouc,CZ,1652800942,14.99,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 17:22:22 CEST 2022
Olomouc,CZ,1652801329,15.01,1019.0,99.0,10000.0,3.11,344.0,100.0,Tue May 17 17:32:45 CEST 2022
Praha,CZ,1652801565,18.75,1019.0,69.0,10000.0,4.12,20.0,40.0,Tue May 17 17:39:11 CEST 2022
Olomouc,CZ,1652801905,15.13,1019.0,99.0,10000.0,3.17,354.0,100.0,Tue May 17 17:43:17 CEST 2022
Praha,CZ,1652801959,18.73,1019.0,69.0,10000.0,4.12,20.0,40.0,Tue May 17 17:43:17 CEST 2022
Plzeň,CZ,1652802139,20.56,1019.0,69.0,10000.0,4.12,60.0,75.0,Tue May 17 17:44:40 CEST 2022
Olomouc,CZ,1652802835,15.02,1019.0,99.0,10000.0,3.17,354.0,100.0,Tue May 17 17:53:55 CEST 2022
Praha,CZ,1652802797,18.59,1018.0,70.0,10000.0,4.12,10.0,40.0,Tue May 17 17:53:55 CEST 2022
Plzeň,CZ,1652802804,20.22,1019.0,71.0,10000.0,4.12,60.0,75.0,Tue May 17 17:54:55 CEST 2022
Olomouc,CZ,1652803224,15.67,1019.0,99.0,10000.0,3.17,354.0,100.0,Tue May 17 18:04:34 CEST 2022
Praha,CZ,1652803228,18.71,1017.0,70.0,10000.0,4.47,301.0,40.0,Tue May 17 18:04:35 CEST 2022
Plzeň,CZ,1652803259,20.46,1019.0,69.0,10000.0,2.24,25.0,83.0,Tue May 17 18:05:34 CEST 2022
Olomouc,CZ,1652803682,15.62,1019.0,99.0,10000.0,3.17,354.0,100.0,Tue May 17 18:10:11 CEST 2022
Plzeň,CZ,1652803765,20.22,1019.0,72.0,10000.0,1.34,20.0,83.0,Tue May 17 18:10:11 CEST 2022
Praha,CZ,1652803728,18.62,1017.0,71.0,10000.0,4.12,10.0,40.0,Tue May 17 18:10:11 CEST 2022
Olomouc,CZ,1652805725,15.42,1019.0,99.0,10000.0,3.95,13.0,100.0,Tue May 17 18:42:05 CEST 2022
Plzeň,CZ,1652805725,19.87,1020.0,70.0,10000.0,4.12,60.0,40.0,Tue May 17 18:42:05 CEST 2022
Praha,CZ,1652805453,18.44,1019.0,69.0,10000.0,3.6,20.0,75.0,Tue May 17 18:42:05 CEST 2022
Olomouc,CZ,1652806198,15.22,1019.0,99.0,10000.0,3.95,13.0,100.0,Tue May 17 18:53:04 CEST 2022
Plzeň,CZ,1652806384,19.06,1020.0,72.0,10000.0,4.12,60.0,40.0,Tue May 17 18:53:04 CEST 2022
Praha,CZ,1652806273,18.55,1018.0,68.0,10000.0,4.63,10.0,75.0,Tue May 17 18:53:05 CEST 2022
Olomouc,CZ,1652806821,15.1,1019.0,99.0,10000.0,3.95,13.0,100.0,Tue May 17 19:03:16 CEST 2022
Plzeň,CZ,1652806714,18.95,1020.0,72.0,10000.0,4.12,60.0,40.0,Tue May 17 19:03:16 CEST 2022
Praha,CZ,1652806920,18.37,1017.0,69.0,10000.0,4.63,10.0,20.0,Tue May 17 19:03:17 CEST 2022
Olomouc,CZ,1652807164,15.08,1019.0,99.0,10000.0,3.95,13.0,100.0,Tue May 17 19:10:16 CEST 2022
Plzeň,CZ,1652807222,18.61,1020.0,75.0,10000.0,0.89,10.0,71.0,Tue May 17 19:10:16 CEST 2022
Praha,CZ,1652807221,18.33,1017.0,69.0,10000.0,4.63,10.0,20.0,Tue May 17 19:10:17 CEST 2022
Olomouc,CZ,1652808067,14.96,1019.0,99.0,10000.0,3.95,13.0,100.0,Tue May 17 19:21:17 CEST 2022
Plzeň,CZ,1652807939,18.59,1021.0,75.0,10000.0,3.09,60.0,20.0,Tue May 17 19:21:17 CEST 2022
Praha,CZ,1652807910,18.21,1019.0,67.0,10000.0,3.6,30.0,0.0,Tue May 17 19:21:17 CEST 2022
Olomouc,CZ,1652812974,14.1,1021.0,99.0,10000.0,3.11,341.0,96.0,Tue May 17 20:42:54 CEST 2022
Plzeň,CZ,1652812937,16.44,1021.0,85.0,10000.0,1.54,0.0,100.0,Tue May 17 20:42:54 CEST 2022
Praha,CZ,1652812813,17.07,1021.0,70.0,10000.0,2.24,10.0,0.0,Tue May 17 20:42:54 CEST 2022
Olomouc,CZ,1652813634,13.99,1021.0,99.0,10000.0,3.11,341.0,96.0,Tue May 17 20:53:54 CEST 2022
Plzeň,CZ,1652813495,16.14,1021.0,88.0,10000.0,1.54,0.0,100.0,Tue May 17 20:53:54 CEST 2022
Praha,CZ,1652813485,16.7,1022.0,70.0,10000.0,2.24,10.0,0.0,Tue May 17 20:53:54 CEST 2022
Olomouc,CZ,1652814123,12.93,1021.0,99.0,10000.0,3.11,341.0,96.0,Tue May 17 21:04:46 CEST 2022
Plzeň,CZ,1652814138,15.88,1021.0,94.0,10000.0,0.45,3.0,22.0,Tue May 17 21:04:46 CEST 2022
Praha,CZ,1652813997,16.64,1022.0,71.0,10000.0,2.24,10.0,0.0,Tue May 17 21:04:46 CEST 2022
Olomouc,CZ,1652814646,12.96,1021.0,99.0,10000.0,3.11,341.0,96.0,Tue May 17 21:10:46 CEST 2022
Plzeň,CZ,1652814510,16.02,1021.0,87.0,10000.0,0.45,3.0,22.0,Tue May 17 21:10:46 CEST 2022
Praha,CZ,1652814626,16.11,1022.0,74.0,10000.0,2.24,333.0,0.0,Tue May 17 21:10:46 CEST 2022
Olomouc,CZ,1652815267,12.8,1021.0,99.0,10000.0,3.11,341.0,96.0,Tue May 17 21:21:07 CEST 2022
Plzeň,CZ,1652815267,15.86,1021.0,88.0,10000.0,0.51,0.0,40.0,Tue May 17 21:21:07 CEST 2022
Praha,CZ,1652815243,15.97,1022.0,75.0,10000.0,2.06,360.0,0.0,Tue May 17 21:21:07 CEST 2022
Olomouc,CZ,1652815819,12.44,1022.0,99.0,10000.0,3.53,347.0,76.0,Tue May 17 21:32:02 CEST 2022
Plzeň,CZ,1652815679,15.59,1024.0,88.0,10000.0,0.51,0.0,40.0,Tue May 17 21:32:02 CEST 2022
Praha,CZ,1652815890,15.9,1022.0,79.0,10000.0,2.06,360.0,0.0,Tue May 17 21:32:02 CEST 2022
Olomouc,CZ,1652816388,12.42,1022.0,99.0,10000.0,3.53,347.0,76.0,Tue May 17 21:42:12 CEST 2022
Plzeň,CZ,1652816532,15.31,1025.0,89.0,10000.0,0.89,20.0,40.0,Tue May 17 21:42:12 CEST 2022
Praha,CZ,1652816528,15.44,1022.0,81.0,10000.0,2.06,360.0,0.0,Tue May 17 21:42:12 CEST 2022
Olomouc,CZ,1652817113,12.27,1022.0,99.0,10000.0,3.53,347.0,76.0,Tue May 17 21:53:10 CEST 2022
Plzeň,CZ,1652816918,15.32,1025.0,88.0,10000.0,0.89,20.0,40.0,Tue May 17 21:53:11 CEST 2022
Praha,CZ,1652817191,15.28,1023.0,79.0,10000.0,2.06,360.0,0.0,Tue May 17 21:53:11 CEST 2022
Olomouc,CZ,1652819654,11.4,1023.0,99.0,10000.0,3.47,4.0,55.0,Tue May 17 22:34:14 CEST 2022
Plzeň,CZ,1652819595,14.59,1025.0,89.0,10000.0,0.51,0.0,100.0,Tue May 17 22:34:14 CEST 2022
Praha,CZ,1652819399,14.93,1023.0,80.0,10000.0,1.54,10.0,0.0,Tue May 17 22:34:14 CEST 2022
Olomouc,CZ,1652880548,18.67,1028.0,38.0,10000.0,2.73,99.0,7.0,Wed May 18 15:32:07 CEST 2022
Plzeň,CZ,1652880686,23.53,1022.0,38.0,10000.0,3.09,110.0,0.0,Wed May 18 15:32:07 CEST 2022
Praha,CZ,1652880431,22.61,1026.0,43.0,10000.0,4.92,60.0,0.0,Wed May 18 15:32:07 CEST 2022
Olomouc,CZ,1652881359,19.01,1028.0,33.0,10000.0,2.35,107.0,7.0,Wed May 18 15:42:39 CEST 2022
Plzeň,CZ,1652881275,23.53,1022.0,39.0,10000.0,3.09,110.0,0.0,Wed May 18 15:42:39 CEST 2022
Praha,CZ,1652881213,22.77,1026.0,43.0,10000.0,3.09,80.0,0.0,Wed May 18 15:42:40 CEST 2022
Olomouc,CZ,1652882078,18.78,1028.0,37.0,10000.0,2.35,107.0,7.0,Wed May 18 15:57:26 CEST 2022
Plzeň,CZ,1652882022,23.26,1026.0,41.0,10000.0,3.09,110.0,0.0,Wed May 18 15:57:27 CEST 2022
Praha,CZ,1652882116,22.82,1026.0,43.0,10000.0,3.09,80.0,0.0,Wed May 18 15:57:27 CEST 2022
Liberec,CZ,1652880346,17.83,1028.57,20.88,7323.98,3.04,247.79,20.03,Wed May 18 15:25:46 CEST 2022
Liberec,CZ,1652879746,14.84,1025.68,62.97,8508.28,3.14,80.83,11.96,Wed May 18 15:15:46 CEST 2022
Liberec,CZ,1652879146,19.71,1026.09,76.84,7752.36,4.05,103.43,31.39,Wed May 18 15:05:46 CEST 2022
Liberec,CZ,1652878546,20.04,1010.06,50.3,9241.04,4.48,242.7,78.9,Wed May 18 14:55:46 CEST 2022
Liberec,CZ,1652877946,23.97,1010.38,81.27,9891.38,2.49,116.09,98.06,Wed May 18 14:45:46 CEST 2022
Liberec,CZ,1652877346,21.08,1017.94,28.51,8085.19,1.4,73.59,27.97,Wed May 18 14:35:46 CEST 2022
Liberec,CZ,1652876746,8.32,1003.83,22.84,8095.68,4.09,316.25,79.62,Wed May 18 14:25:46 CEST 2022
Liberec,CZ,1652876146,17.61,991.7,37.99,6954.64,3.02,299.46,71.12,Wed May 18 14:15:46 CEST 2022
Liberec,CZ,1652875546,19.52,990.35,44.48,7814.09,4.45,244.13,79.12,Wed May 18 14:05:46 CEST 2022
Liberec,CZ,1652874946,15.57,1015.66,36.56,9713.39,0.15,194.61,40.71,Wed May 18 13:55:46 CEST 2022
Liberec,CZ,1652874346,16.51,997.67,56.23,6771.38,2.43,93.29,19.19,Wed May 18 13:45:46 CEST 2022
Liberec,CZ,1652873746,16.44,1012.07,41.73,7007.19,1.78,174.77,22.17,Wed May 18 13:35:46 CEST 2022
Liberec,CZ,1652873146,14.67,1016.07,66.54,6047.38,1.34,232.04,95.08,Wed May 18 13:25:46 CEST 2022
Liberec,CZ,1652872546,10.87,1026.98,69.34,6519.56,1.87,252.66,22.72,Wed May 18 13:15:46 CEST 2022
Liberec,CZ,1652871946,17.39,994.31,25.45,8190.64,1.92,219.26,52.3,Wed May 18 13:05:46 CEST 2022
Liberec,CZ,1652871346,23.11,1004.34,45.96,9607.92,2.6,224.74,13.95,Wed May 18 12:55:46 CEST 2022
Liberec,CZ,1652870746,16.05,993.21,75.12,8974.85,0.37,74.04,75.54,Wed May 18 12:45:46 CEST 2022
Liberec,CZ,1652870146,24.11,1004.05,35.87,9606.98,0.63,138.36,79.85,Wed May 18 12:35:46 CEST 2022
Liberec,CZ,1652869546,10.44,1022.84,55.84,9624.84,4.78,130.81,47.77,Wed May 18 12:25:46 CEST 2022
Liberec,CZ,1652868946,17.34,1004.58,88.27,7003.74,1.72,258.87,45.67,Wed May 18 12:15:46 CEST 2022
Liberec,CZ,1652868346,19.8,1007.35,81.33,8683.46,0.59,326.98,65.11,Wed May 18 12:05:46 CEST 2022
Liberec,CZ,1652867746,8.8,1015.28,70.78,8549.61,3.22,244.16,88.96,Wed May 18 11:55:46 CEST 2022
Liberec,CZ,1652867146,11.23,1006.16,35.74,7013.75,1.61,152.03,44.96,Wed May 18 11:45:46 CEST 2022
Liberec,CZ,1652866546,10.26,1025.98,89.02,7353.03,3.56,107.67,74.6,Wed May 18 11:35:46 CEST 2022
Liberec,CZ,1652865946,19.78,991.67,79.04,7153.94,2.37,287.37,8.83,Wed May 18 11:25:46 CEST 2022
Liberec,CZ,1652865346,9.54,991.35,33.27,8058.66,3.21,354.1,12.62,Wed May 18 11:15:46 CEST 2022
Liberec,CZ,1652864746,12.62,999.07,70.0,7908.96,3.7,31.88,92.7,Wed May 18 11:05:46 CEST 2022
Liberec,CZ,1652864146,19.33,1007.93,66.86,7875.07,4.89,218.0,67.51,Wed May 18 10:55:46 CEST 2022
Liberec,CZ,1652863546,20.74,1002.13,55.24,6105.6,3.95,187.53,1.15,Wed May 18 10:45:46 CEST 2022
Liberec,CZ,1652862946,12.36,1012.48,36.26,7672.15,4.69,216.23,22.42,Wed May 18 10:35:46 CEST 2022
Liberec,CZ,1652862346,23.83,1002.23,31.54,6550.72,2.15,151.49,63.53,Wed May 18 10:25:46 CEST 2022
Liberec,CZ,1652861746,12.71,1018.99,39.54,7197.16,0.71,154.58,31.92,Wed May 18 10:15:46 CEST 2022
Liberec,CZ,1652861146,7.03,1024.35,45.4,7087.2,4.9,129.12,91.35,Wed May 18 10:05:46 CEST 2022
Liberec,CZ,1652860546,17.99,995.08,52.26,8819.56,3.47,13.21,3.76,Wed May 18 09:55:46 CEST 2022
Liberec,CZ,1652859946,16.07,1000.56,88.71,6506.59,2.72,186.69,66.68,Wed May 18 09:45:46 CEST 2022
Liberec,CZ,1652859346,14.03,1007.34,71.84,8766.14,0.87,42.51,40.95,Wed May 18 09:35:46 CEST 2022
Liberec,CZ,1652858746,19.12,1010.51,54.15,6067.53,0.84,189.79,25.57,Wed May 18 09:25:46 CEST 2022
Liberec,CZ,1652858146,16.49,1005.94,83.23,7883.24,4.69,264.15,50.79,Wed May 18 09:15:46 CEST 2022
Liberec,CZ,1652857546,9.24,1024.35,36.18,6292.53,3.34,38.64,81.58,Wed May 18 09:05:46 CEST 2022
Liberec,CZ,1652856946,18.11,1028.62,77.43,8239.64,1.21,301.5,89.26,Wed May 18 08:55:46 CEST 2022
Liberec,CZ,1652856346,10.64,1021.11,39.45,6319.72,1.89,314.96,42.23,Wed May 18 08:45:46 CEST 2022
Liberec,CZ,1652855746,15.64,1000.88,30.55,8841.51,1.08,256.13,51.04,Wed May 18 08:35:46 CEST 2022
Liberec,CZ,1652855146,22.15,990.32,83.42,9825.63,4.36,60.26,44.1,Wed May 18 08:25:46 CEST 2022
Liberec,CZ,1652854546,21.53,1011.55,77.64,6484.66,3.01,96.39,32.42,Wed May 18 08:15:46 CEST 2022
Liberec,CZ,1652853946,17.48,1010.16,44.74,9973.05,1.2,192.83,22.46,Wed May 18 08:05:46 CEST 2022
Liberec,CZ,1652853346,13.04,1010.33,42.92,6341.95,3.01,95.36,18.19,Wed May 18 07:55:46 CEST 2022
Liberec,CZ,1652852746,23.17,1018.3,73.91,8730.87,4.97,42.25,68.55,Wed May 18 07:45:46 CEST 2022
Liberec,CZ,1652852146,20.31,1011.87,51.21,6904.99,0.55,42.93,71.45,Wed May 18 07:35:46 CEST 2022
Liberec,CZ,1652851546,8.69,996.2,38.37,9937.66,3.91,91.62,22.27,Wed May 18 07:25:46 CEST 2022
Liberec,CZ,1652850946,16.23,1015.68,38.53,9817.55,1.55,330.6,42.47,Wed May 18 07:15:46 CEST 2022
Liberec,CZ,1652850346,9.89,997.5,39.33,7308.26,0.74,249.85,98.17,Wed May 18 07:05:46 CEST 2022
Liberec,CZ,1652849746,13.03,1016.26,43.47,6482.51,3.56,297.17,80.62,Wed May 18 06:55:46 CEST 2022
Liberec,CZ,1652849146,9.89,1028.23,50.19,9730.37,4.45,165.37,64.47,Wed May 18 06:45:46 CEST 2022
Liberec,CZ,1652848546,15.32,1014.81,48.5,8072.53,4.51,16.24,29.45,Wed May 18 06:35:46 CEST 2022
Liberec,CZ,1652847946,16.26,1011.48,78.21,8604.85,4.25,79.68,95.12,Wed May 18 06:25:46 CEST 2022
Liberec,CZ,1652847346,25.52,1010.53,83.41,7907.46,2.3,39.17,51.3,Wed May 18 06:15:46 CEST 2022
Liberec,CZ,1652846746,9.48,1013.45,87.54,6946.67,0.78,105.5,6.49,Wed May 18 06:05:46 CEST 2022
Liberec,CZ,1652846146,14.89,1022.42,57.89,8588.96,3.04,167.97,59.53,Wed May 18 05:55:46 CEST 2022
Liberec,CZ,1652845546,11.58,1020.84,37.87,6217.81,1.65,296.98,23.43,Wed May 18 05:45:46 CEST 2022
Liberec,CZ,1652844946,10.56,1007.15,33.22,6321.09,2.92,57.57,46.65,Wed May 18 05:35:46 CEST 2022
Liberec,CZ,1652844346,12.89,1020.84,79.35,7734.8,3.92,198.29,55.63,Wed May 18 05:25:46 CEST 2022
Liberec,CZ,1652843746,17.08,1020.6,20.76,7065.4,1.42,204.8,89.73,Wed May 18 05:15:46 CEST 2022
Liberec,CZ,1652843146,24.95,1027.08,84.25,9642.5,1.87,327.81,47.08,Wed May 18 05:05:46 CEST 2022
Liberec,CZ,1652842546,18.4,1025.58,43.32,6826.45,2.09,174.6,0.33,Wed May 18 04:55:46 CEST 2022
Liberec,CZ,1652841946,24.94,1023.52,56.99,7477.13,1.68,179.6,98.09,Wed May 18 04:45:46 CEST 2022
Liberec,CZ,1652841346,8.07,1020.24,20.95,6899.19,2.41,151.71,82.1,Wed May 18 04:35:46 CEST 2022
Liberec,CZ,1652840746,18.55,1013.07,82.69,6508.79,4.7,94.22,21.38,Wed May 18 04:25:46 CEST 2022
Liberec,CZ,1652840146,12.99,1011.97,21.82,6082.94,2.75,201.89,45.44,Wed May 18 04:15:46 CEST 2022
Liberec,CZ,1652839546,10.48,1017.22,78.43,6648.64,1.78,244.6,72.91,Wed May 18 04:05:46 CEST 2022
Liberec,CZ,1652838946,16.09,1013.98,25.54,6724.43,1.88,239.34,5.41,Wed May 18 03:55:46 CEST 2022
Liberec,CZ,1652838346,12.4,1005.81,36.41,6798.31,0.67,135.17,19.69,Wed May 18 03:45:46 CEST 2022
Liberec,CZ,1652837746,19.04,1025.83,86.34,9357.32,4.96,145.15,7.05,Wed May 18 03:35:46 CEST 2022
